1428381185;2;3;3;4
1428381485;2;3;3;4
1428381786;2;3;3;4
1428382086;2;3;3;4
1428382386;2;3;3;4
1428382686;2;3;3;4
1428382986;2;3;3;3
1428383287;2;3;3;4
1428383587;2;3;3;3
1428383887;2;3;3;4
1428384187;2;3;3;3
1428384488;2;3;3;3
1428384788;2;3;3;3
1428385088;2;3;3;3
1428385388;2;3;3;3
1428385688;2;3;3;3
1428385989;2;3;3;3
1428386289;2;3;3;3
1428386589;2;3;3;3
1428386889;2;3;3;3
1428387190;2;3;3;3
1428387490;2;3;3;3
1428387790;2;3;3;3
1428388090;2;3;3;3
1428388391;2;3;3;3
1428388691;2;3;3;3
1428388991;2;3;3;3
1428389291;2;3;3;3
1428389591;2;3;3;3
1428389892;2;3;3;3
1428390192;2;3;3;3
1428390492;2;3;3;3
1428390793;2;3;3;3
1428391093;2;3;3;3
1428391393;2;3;3;3
1428391693;2;3;3;3
1428391993;2;3;468;999
1428392294;2;999;999;999
1428392594;2;681;912;999
1428392894;2;663;674;692
1428393194;2;247;349;692
1428393495;2;247;247;247
1428393795;2;247;247;247
1428394095;2;210;226;247
1428394395;2;220;222;228
1428394695;2;217;223;236
1428394996;2;188;199;218
1428395296;2;200;217;235
1428395596;2;177;197;235
1428395896;2;188;206;214
1428396197;2;176;200;214
1428396497;2;157;171;210
1428396797;2;194;209;217
1428397097;2;158;165;194
1428397398;2;184;201;210
1428397698;2;182;200;210
1428397998;2;173;177;191
1428398298;2;191;194;201
1428398598;2;201;201;201
1428398899;2;201;203;210
1428399199;2;209;209;210
1428399499;2;157;182;210
1428399799;2;157;204;217
1428400100;2;188;199;217
1428400400;2;188;195;209
1428400700;2;199;219;226
1428401000;2;178;184;198
1428401301;2;190;213;223
1428401601;2;163;200;223
1428401900;2;163;196;218
1428402201;2;208;215;218
1428402501;2;199;200;208
1428402801;2;199;213;218
1428403101;2;200;205;218
1428403402;2;200;203;219
1428403702;2;200;217;219
1428404002;2;181;185;200
1428404302;2;181;201;218
1428404602;2;217;222;227
1428404903;2;208;208;217
1428405203;2;208;216;218
1428405503;2;188;195;208
1428405803;2;188;201;219
1428406104;2;219;219;219
1428406404;2;209;211;219
1428406704;2;209;209;210
1428407004;2;158;204;210
1428407304;2;158;158;158
1428407605;2;158;175;194
1428407905;2;193;200;202
1428408205;2;192;193;202
1428408505;2;201;213;219
1428408806;2;170;189;219
1428409106;2;170;175;190
1428409406;2;178;192;198
1428409706;2;167;169;178
1428410006;2;178;191;209
1428410307;2;199;207;209
1428410607;2;189;193;201
1428410907;2;201;208;217
1428411208;2;208;214;217
1428411508;2;149;170;208
1428411808;2;175;184;192
1428412108;2;191;191;191
1428412409;2;191;191;191
1428412709;2;191;194;199
1428413009;2;199;202;208
1428413309;2;207;207;208
1428413610;2;207;207;208
1428413910;2;207;207;208
1428414210;2;207;215;216
1428414510;2;186;202;216
1428414811;2;168;176;188
1428415111;2;188;194;196
1428415411;2;186;193;197
1428415711;2;186;191;196
1428416012;2;185;193;196
1428416312;2;175;176;185
1428416612;2;175;183;193
1428416912;2;166;178;193
1428417212;2;166;171;185
1428417513;2;184;196;200
1428417813;2;180;191;201
1428418113;2;180;184;191
1428418413;2;181;190;191
1428418714;2;181;181;181
1428419014;2;181;197;217
1428419314;2;194;216;217
1428419613;2;166;178;194
1428419913;2;192;209;218
1428420214;2;218;218;218
1428420514;2;218;266;303
1428420814;2;303;329;353
1428421114;2;353;382;405
1428421415;2;405;427;449
1428421715;2;449;482;520
1428422015;2;520;552;590
1428422315;2;590;625;656
1428422615;2;639;685;720
1428422916;2;6;66;628
1428423216;2;6;6;6
1428423516;2;6;6;6
1428423817;2;6;6;6
1428424117;2;6;6;6
1428424417;2;6;6;7
1428424718;2;6;6;7
1428425018;2;6;6;7
1428425318;2;6;6;6
1428425618;2;6;6;6
1428425919;2;6;6;6
1428426219;2;6;6;6
1428426519;2;6;6;6
1428426819;2;6;6;6
1428427119;2;6;6;6
1428427420;2;6;6;6
1428427720;2;6;6;6
1428428020;2;6;6;6
1428428321;2;6;6;6
1428428621;2;5;5;6
1428428921;2;5;5;6
1428429221;2;5;5;6
1428429522;2;5;5;5
1428429822;2;5;5;5
1428430122;2;5;5;5
1428430422;2;5;5;5
1428430722;2;5;5;5
1428431023;2;4;4;5
1428431323;2;4;4;5
1428431623;2;4;4;5
1428431923;2;4;4;5
1428432224;2;4;4;4
1428432524;2;4;4;4
1428432824;2;4;4;4
1428433124;2;4;4;4
1428433425;2;4;4;4
1428433725;2;4;4;4
1428434025;2;4;4;4
1428434325;2;4;4;4
1428434625;2;4;4;4
1428434926;2;4;4;4
1428435226;2;4;4;4
1428435526;2;4;4;4
1428435826;2;4;4;4
1428436127;2;3;3;4
1428436427;2;3;3;4
1428436727;2;3;3;4
1428437027;2;3;3;4
1428437328;2;3;3;4
1428437628;2;3;3;4
1428437927;2;3;3;4
1428438228;2;3;3;4
1428438528;2;3;3;4
1428438828;2;3;3;4
1428439128;2;3;3;4
1428439428;2;3;3;4
1428439729;2;3;3;4
1428440029;2;3;3;4
1428440329;2;3;3;4
1428440629;2;3;3;4
1428440930;2;3;3;4
1428441230;2;3;3;4
1428441530;2;3;3;4
1428441830;2;3;3;3
1428442131;2;3;3;3
1428442431;2;3;3;3
1428442731;2;3;3;3
1428443031;2;3;3;3
1428443331;2;3;3;3
1428443632;2;3;3;3
1428443932;2;3;3;3
1428444232;2;3;3;3
1428444532;2;3;3;3
1428444833;2;3;3;3
1428445133;2;3;3;3
1428445433;2;3;3;3
1428445733;2;3;3;3
1428446034;2;3;3;3
1428446334;2;3;3;3
1428446634;2;3;3;3
1428446934;2;3;3;3
1428447235;2;3;3;3
1428447535;2;3;3;3
1428447835;2;3;3;3
1428448135;2;3;3;3
1428448435;2;3;3;3
1428448736;2;3;3;4
1428449036;2;3;3;4
1428449336;2;3;3;3
1428449636;2;3;3;3
1428449937;2;3;3;3
1428450237;2;3;3;3
1428450537;2;3;3;3
1428450838;2;3;3;3
1428451138;2;3;3;3
1428451438;2;3;3;3
1428451738;2;3;3;3
1428452039;2;3;3;3
1428452339;2;3;3;3
1428452639;2;3;3;3
1428452939;2;3;3;3
1428453240;2;3;3;3
1428453540;2;3;3;3
1428453840;2;3;3;3
1428454140;2;3;3;3
1428454441;2;3;3;3
1428454741;2;3;3;3
1428455041;2;3;3;3
1428455341;2;3;3;3
1428455642;2;3;3;3
1428455942;2;3;3;3
1428456242;2;3;3;3
1428456542;2;3;3;3
1428456842;2;3;3;3
1428457143;2;3;3;3
1428457443;2;3;3;3
1428457743;2;3;3;3
1428458043;2;3;3;3
1428458344;2;3;3;3
1428458644;2;3;3;3
1428458944;2;3;3;3
1428459244;2;3;3;3
1428459545;2;3;3;3
1428459844;2;3;3;3
1428460144;2;3;3;3
1428460444;2;3;3;3
1428460744;2;3;3;3
1428461045;2;3;3;3
1428461345;2;3;3;3
1428461645;2;3;3;3
1428461945;2;3;3;3
1428462246;2;3;3;3
1428462546;2;3;3;3
1428462846;2;3;3;3
1428463146;2;3;3;3
1428463447;2;3;3;3
1428463747;2;3;3;3
1428464047;2;3;3;3
1428464347;2;3;3;3
1428464648;2;3;3;3
1428464948;2;3;3;3
1428465248;2;3;3;3
1428465548;2;3;3;3
1428465849;2;3;3;3
1428466149;2;3;3;3
1428466449;2;3;3;3
1428466749;2;3;3;3
1428467049;2;3;3;3
1428467350;2;3;3;3
1428467650;2;3;3;3
1428467950;2;3;3;3
1428468250;2;3;3;3
1428468551;2;3;3;3
1428468851;2;3;3;3
1428469151;2;3;3;3
1428469452;2;3;3;3
1428469752;2;3;3;3
1428470052;2;3;3;3
1428470352;2;3;3;3
1428470652;2;3;3;3
1428470953;2;3;3;3
1428471253;2;3;3;3
1428471553;2;3;3;3
1428471853;2;3;3;3
1428472154;2;3;3;3
1428472454;2;3;3;3
1428472754;2;3;3;3
1428473054;2;3;3;3
1428473354;2;3;3;3
1428473655;2;3;3;3
1428473955;2;3;3;3
1428474255;2;3;3;3
1428474555;2;3;3;3
1428474856;2;3;3;3
1428475156;2;3;3;3
1428475456;2;3;3;3
1428475756;2;3;3;3
1428476057;2;3;3;3
1428476357;2;3;3;3
1428476657;2;3;3;3
1428476958;2;3;3;3
1428477258;2;3;3;3
1428477558;2;3;3;3
1428477858;2;3;3;3
1428478158;2;3;3;3
1428478459;2;3;3;3
1428478759;2;3;3;3
1428479059;2;3;3;3
1428479359;2;3;3;3
1428479660;2;3;3;3
1428479960;2;3;3;3
1428480260;2;3;3;3
1428480561;2;3;3;3
1428480861;2;3;3;3
1428481161;2;3;3;3
1428481461;2;3;3;3
1428481761;2;3;3;3
1428482062;2;3;3;3
1428482362;2;3;3;3
1428482661;2;3;3;3
1428482961;2;3;3;3
1428483262;2;3;3;3
1428483562;2;3;3;3
1428483862;2;3;3;3
1428484162;2;3;3;3
1428484462;2;3;3;3
1428484763;2;3;3;3
1428485063;2;3;3;3
1428485363;2;3;3;3
1428485663;2;3;3;3
1428485964;2;3;3;3
1428486264;2;3;3;3
1428486564;2;3;3;3
1428486865;2;3;3;3
1428487165;2;3;3;3
1428487465;2;3;3;3
1428487766;2;3;3;3
1428488066;2;3;3;3
1428488366;2;3;3;3
1428488667;2;3;3;3
1428488967;2;3;3;3
1428489267;2;3;3;3
1428489567;2;3;3;3
1428489868;2;3;3;3
1428490168;2;3;3;3
1428490468;2;3;3;3
1428490768;2;3;3;3
1428491069;2;3;3;3
1428491369;2;3;3;3
1428491669;2;3;3;3
1428491969;2;3;3;3
1428492270;2;3;3;3
1428492570;2;3;3;3
1428492870;2;3;3;3
1428493170;2;3;3;3
1428493470;2;3;3;3
1428493771;2;3;3;3
1428494071;2;3;3;3
1428494371;2;3;3;3
1428494671;2;3;3;3
1428494972;2;3;3;3
1428495272;2;3;3;3
1428495572;2;3;3;3
1428495872;2;3;3;3
1428496172;2;3;3;3
1428496473;2;3;3;3
1428496773;2;3;3;3
1428497073;2;3;3;3
1428497373;2;3;3;3
1428497674;2;3;3;3
1428497974;2;3;3;3
1428498274;2;3;3;3
1428498574;2;3;3;3
1428498875;2;3;3;3
1428499175;2;3;3;3
1428499476;2;3;3;3
1428499776;2;3;3;3
1428500076;2;3;3;3
1428500377;2;3;3;3
1428500677;2;3;3;3
1428500977;2;3;3;3
1428501277;2;3;3;3
1428501578;2;3;3;3
1428501878;2;3;3;3
1428502178;2;3;3;3
1428502479;2;3;3;3
1428502779;2;3;3;3
1428503079;2;3;3;3
1428503379;2;3;3;3
1428503680;2;3;3;3
1428503980;2;3;3;3
1428504280;2;3;3;3
1428504580;2;3;3;3
1428504880;2;3;3;3
1428505181;2;3;3;3
1428505481;2;3;3;3
1428505780;2;3;3;3
1428506080;2;3;3;3
1428506381;2;3;3;3
1428506681;2;3;3;3
1428506981;2;3;3;3
1428507281;2;3;3;3
1428507581;2;3;3;3
1428507882;2;3;3;3
1428508182;2;3;3;3
1428508482;2;3;3;3
1428508782;2;3;3;3
1428509083;2;3;3;3
1428509383;2;3;3;3
1428509683;2;3;3;3
1428509983;2;3;3;3
1428510283;2;3;3;3
1428510584;2;3;3;3
1428510884;2;3;3;3
1428511184;2;3;3;3
1428511485;2;3;3;3
1428511785;2;3;3;3
1428512085;2;3;3;3
1428512385;2;3;3;3
1428512686;2;3;3;3
1428512986;2;3;3;3
1428513286;2;3;3;3
1428513586;2;3;3;3
1428513886;2;3;3;3
1428514187;2;3;3;3
1428514487;2;3;541;999
1428514787;2;999;999;999
1428515087;2;647;718;999
1428515388;2;335;551;674
1428515688;2;250;260;330
1428515988;2;250;250;250
1428516288;2;250;250;250
1428516589;2;231;242;250
1428516889;2;231;240;242
1428517189;2;242;242;242
1428517489;2;242;242;242
1428517790;2;242;242;242
1428518090;2;242;242;242
1428518390;2;221;238;242
1428518690;2;221;221;221
1428518990;2;201;210;221
1428519291;2;201;210;211
1428519591;2;210;210;211
1428519891;2;210;220;235
1428520191;2;235;237;245
1428520492;2;234;241;245
1428520792;2;225;231;234
